contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,red,green,blue,hue,saturation,value,label
874.6450893,1054.767112,878.7621965,1069.316765,9.32262873,11.14427794,9.359730461,11.30903681,0.824387035,0.803233185,0.823640867,0.801157448,0.600950146,0.589471833,0.599825732,0.588807907,0.436941528,0.32151042,0.433723746,0.312151209,57.72676849,57.78158951,57.77519989,30.42602539,20.70040512,62.12779236,kunyit
893.2905187,1080.198778,872.5309824,1064.762309,9.537315772,11.4482826,9.333995841,11.27793245,0.821025768,0.798431887,0.821870403,0.800499015,0.595994004,0.58418709,0.595701368,0.585127197,0.436265876,0.318870475,0.449407841,0.328604085,58.63105774,58.76053238,58.73206711,31.92037964,20.99917984,63.30511856,kunyit
395.9074196,512.4728612,444.8541463,514.8512069,4.38371453,5.610632619,4.942170682,5.662999146,0.91118744,0.896813146,0.903602658,0.896207502,0.788025609,0.78201662,0.784184674,0.781951814,0.523594413,0.384473481,0.465945041,0.381616871,28.38808823,28.38029099,28.36344528,15.80492783,11.45739746,31.13194656,kunyit
424.5329623,547.5103113,462.2904461,534.3780163,4.827719851,6.150183248,5.241667686,6.009918773,0.900252624,0.885282012,0.895034611,0.886099171,0.773892362,0.767867625,0.771321671,0.767993218,0.529707484,0.394592894,0.487880197,0.409113871,30.04785156,30.04217911,30.0343399,16.67309189,12.37773895,32.95280838,kunyit
395.1678961,519.6814619,449.6032825,508.9961474,4.620570114,5.987128573,5.230545193,5.876811899,0.900127043,0.88483354,0.893234666,0.885863437,0.78436662,0.778756714,0.781363343,0.779005193,0.561628677,0.424561324,0.502236155,0.436393078,28.62057877,28.58285522,28.56393814,15.45591354,12.14957428,31.50414276,kunyit
530.9913008,629.9713849,500.3263974,631.0549515,5.806873777,6.835359852,5.494809503,6.835428786,0.886271348,0.874195892,0.890261225,0.874195348,0.738636043,0.73325623,0.73969788,0.733182765,0.475038855,0.378327531,0.505355515,0.377258239,35.11278534,35.10969925,35.0958519,18.11977005,10.69080353,37.26773453,kunyit
514.93419,611.7196319,493.8713384,621.0058862,5.711411448,6.715354184,5.48188295,6.823878585,0.885099726,0.874174645,0.88903508,0.873021775,0.742363373,0.737663361,0.743885577,0.737355526,0.494256656,0.400300379,0.514943566,0.391196595,34.55021286,34.501091,34.47576523,19.36057663,11.41986465,36.72296524,kunyit
530.9741545,635.175478,509.8960066,629.5655807,5.81080296,6.882786141,5.584775563,6.833376098,0.885533371,0.873442944,0.889188676,0.873320252,0.73920744,0.733940283,0.740492177,0.733851302,0.479768587,0.378818486,0.500420279,0.384304788,35.02444839,35.01593018,34.99199295,17.81620789,11.77612686,37.60930634,kunyit
498.6992493,648.5171779,536.2650823,634.8494453,5.539811644,7.0756699,5.921997309,6.949015973,0.88639215,0.868768154,0.881712238,0.869632725,0.73801484,0.730799952,0.735834086,0.730981394,0.529339079,0.38906461,0.493885306,0.401940293,35.39184952,35.38280106,35.3946228,18.05249023,11.54515076,37.83296967,kunyit
712.9572759,854.7903003,705.7759983,861.7757208,8.239596074,9.756618579,8.098091977,9.83795252,0.829849737,0.812145069,0.832281722,0.811548543,0.644905355,0.637225134,0.646127073,0.637149977,0.491999048,0.391693646,0.496852157,0.386722514,48.87251663,48.91324234,48.9287796,25.25230026,15.74100876,52.23960114,kunyit
757.2174887,918.4263005,729.6915591,900.6212292,8.579837329,10.28973541,8.29240307,10.12863768,0.824066447,0.805164466,0.827473694,0.805409678,0.631308695,0.623048003,0.633133733,0.623049889,0.497723607,0.390534701,0.51492621,0.4023501,51.29740143,51.26113129,51.22832489,29.30498886,18.11314774,55.40479279,kunyit
737.6365926,914.9658434,771.8877546,921.8338548,8.049531403,9.867287579,8.366893193,9.921109371,0.840228638,0.819649357,0.837478019,0.819403854,0.637045503,0.628194141,0.636060008,0.627981697,0.477785419,0.353210313,0.454806506,0.348355313,51.31961441,51.30865479,51.28554153,28.13646317,17.79640198,55.02988052,kunyit
777.802012,908.5716277,740.3991714,930.234152,8.412258439,9.779573454,8.059297028,9.980644988,0.838758986,0.822363329,0.842231159,0.820798747,0.63536514,0.627538368,0.636868335,0.626984793,0.440171464,0.345902174,0.466017936,0.330306914,51.3555603,51.41791153,51.43664551,28.5343399,18.28789139,55.29263306,kunyit
367.4326917,489.3166463,432.7832528,498.4541573,4.079753241,5.399328281,4.828621881,5.489041479,0.916006975,0.899131437,0.905202927,0.898404175,0.794576366,0.787262346,0.788668202,0.786878168,0.562759068,0.418800184,0.486980298,0.407946844,27.63416672,27.65936279,27.6414566,14.60608292,11.24033356,30.21364212,kunyit
372.6156854,486.6717843,429.5398957,498.3582209,4.012746912,5.256991969,4.687691108,5.361954803,0.919688122,0.902874368,0.908805746,0.901993067,0.79497902,0.787208039,0.788821681,0.787100837,0.525554671,0.381485642,0.454848354,0.366633273,27.59579468,27.66464996,27.64590454,13.97221756,9.599304199,29.50315094,kunyit
378.41532,498.6121185,434.8985445,500.4690507,4.046810023,5.351101597,4.721173251,5.354732097,0.918801701,0.902129415,0.908746944,0.902020992,0.796471414,0.78922433,0.791004168,0.78917822,0.528066447,0.379324775,0.459697604,0.377013255,27.46701431,27.43898392,27.46156693,14.3861084,10.0819931,29.58098984,kunyit
267.1551722,368.7840809,318.1151923,359.433213,3.012613136,4.129809552,3.595462329,4.026516443,0.935961911,0.921468002,0.927448314,0.922609822,0.848268272,0.842395521,0.844222379,0.842695715,0.580526625,0.4220422,0.50051181,0.436696865,19.94738388,19.99534988,19.99030304,9.679763794,6.701084137,21.40061951,kunyit
685.9243365,846.7035014,684.6476157,841.1263629,8.378134173,10.18168971,8.319895884,10.12860321,0.809973485,0.789180897,0.811188065,0.789591389,0.637047111,0.629738334,0.638655844,0.630084642,0.557539885,0.453579887,0.55740408,0.457179093,49.17409515,49.22452927,49.21060944,27.34397888,13.47719193,51.71734238,kunyit
641.6186552,792.5440351,646.0487593,791.0826207,7.721096808,9.346398796,7.667980216,9.33340099,0.826685895,0.80933222,0.830097065,0.80929628,0.657466824,0.651813182,0.660389077,0.651824355,0.559189555,0.454199886,0.554308687,0.455206316,46.38214874,46.3932991,46.39155579,25.8856926,12.4819603,48.72254944,kunyit
907.087367,1097.188231,884.2881834,1104.101616,10.22231226,12.15450308,9.945580051,12.27650783,0.790917573,0.770505832,0.795016352,0.768184481,0.56859265,0.558698985,0.570141386,0.557846715,0.48741244,0.379705918,0.500075417,0.375797444,62.58906174,62.69537735,62.68447113,33.21644974,19.71477509,66.22921753,kunyit
355.4516573,448.2087461,382.1191827,455.8283325,4.028589775,5.049842793,4.373150073,5.137763719,0.916297701,0.903834266,0.910862981,0.902907512,0.811965079,0.806694715,0.808976105,0.806435673,0.536095491,0.416125088,0.501291362,0.406199165,24.86281967,24.86579895,24.85276413,12.5699234,8.113918304,26.56490707,kunyit
337.161322,460.6494499,390.3776526,435.616672,3.906314977,5.239030947,4.492302165,4.979856082,0.915321639,0.899950395,0.907813289,0.902303496,0.812548775,0.80674627,0.809128469,0.807368402,0.576400119,0.422326755,0.510309166,0.453718882,24.90938187,24.8785553,24.86463928,12.72825241,8.872787476,26.88518906,kunyit
452.2208216,575.4158647,488.9983182,580.6851613,4.991499511,6.267500507,5.359115093,6.326798687,0.898725169,0.883431996,0.894109563,0.882597367,0.761438518,0.754840426,0.7591728,0.754496098,0.534990618,0.40940133,0.497173074,0.403992999,32.0268364,32.03129578,32.01088333,17.1606369,10.83542252,34.34889984,kunyit
1138.253016,1455.641293,1183.810058,1411.571616,13.65272214,17.16117049,14.14858656,16.70031135,0.691503454,0.653286593,0.686037185,0.657369832,0.458652015,0.439329048,0.45527544,0.441135624,0.536736439,0.407696043,0.51830115,0.425628101,83.21204376,83.29661942,83.29953766,44.35333633,28.63432693,89.02777863,kunyit
1168.95598,1414.561318,1182.004361,1461.30888,13.36380489,15.997235,13.5730377,16.52948633,0.724144596,0.693456749,0.719729062,0.688394508,0.483367684,0.466783204,0.481152008,0.464704099,0.479009267,0.369440051,0.472569812,0.34860169,81.98723984,82.17136002,82.17090607,43.54701614,26.56277084,87.63669968,kunyit
224.0582039,303.3867671,264.6319181,305.3835731,2.640066964,3.509070508,3.098535347,3.570513287,0.94119978,0.929792025,0.934391656,0.929036996,0.872006314,0.867653577,0.86888812,0.867485819,0.613687008,0.477895371,0.543731288,0.474459026,16.72895813,16.76971436,16.75899506,8.409275055,6.76902771,18.39616013,kunyit
246.5029966,313.582592,262.0825052,303.8583415,2.802898728,3.58739435,3.040178571,3.466722324,0.941192008,0.930518022,0.936377065,0.932214498,0.867716392,0.863183741,0.86474694,0.86361713,0.548859146,0.427173885,0.520346093,0.444937322,17.33635712,17.34910583,17.33727264,9.213291168,6.695209503,18.84452438,kunyit
273.8889585,311.7233313,242.5473337,316.5119695,3.062629954,3.456688662,2.687293603,3.507308872,0.93936715,0.93488919,0.945237497,0.934358853,0.867289608,0.8658582,0.869945868,0.86563061,0.476330522,0.405119527,0.536394363,0.395981079,17.04983902,17.05341339,17.04620743,8.944221497,5.941558838,18.44667435,kunyit
238.4193256,313.7811168,262.3393622,297.4566772,2.698993242,3.539849342,2.997416218,3.362452656,0.943993662,0.933029052,0.938724115,0.934973695,0.871695702,0.867296067,0.868795009,0.867709221,0.552102198,0.411640123,0.507215224,0.442249503,16.87381744,16.84860992,16.82619095,9.105068207,6.835830688,18.58470154,kunyit
549.7731355,694.830569,607.5648239,703.7585832,5.933368242,7.423091211,6.546523361,7.5272345,0.883820867,0.8662374,0.87569302,0.865097596,0.715791557,0.707673729,0.711621728,0.707409101,0.496610413,0.364955938,0.444851855,0.356796133,38.89560318,38.95502853,39.01694489,21.29190826,14.15982819,41.73542023,kunyit
695.6226188,926.7843069,768.3188524,856.4645777,8.391599651,10.86083846,9.120306385,10.19395989,0.811451971,0.785070607,0.80342546,0.790403548,0.625480629,0.615336218,0.621976843,0.617156769,0.56946155,0.427373892,0.525503885,0.470821879,51.65348434,51.80503464,51.78679657,27.23090363,18.29515076,55.08714676,kunyit
727.2774584,926.8187545,798.2220753,926.7122828,8.095034247,10.1154101,8.756184259,10.09711973,0.839077228,0.817095148,0.83211811,0.817669755,0.635157971,0.625401768,0.631629958,0.62567948,0.492646128,0.354248553,0.443713711,0.354322736,51.56399918,51.85789871,51.89952087,27.25177002,19.12169266,55.24325562,kunyit
725.4650578,925.8096668,757.1314442,878.6633247,8.592167625,10.73604191,8.868915117,10.28717721,0.815480849,0.792116382,0.812407418,0.796051748,0.625078397,0.616299883,0.624754196,0.617607905,0.536246878,0.408054389,0.515063083,0.43819889,51.86217117,52.06089783,52.01326752,26.30687714,19.42814255,55.6882782,kunyit
530.0979314,641.3120048,542.9283192,651.5041073,5.774530638,6.944849323,5.93744649,7.050570425,0.888323861,0.87451059,0.884862263,0.873252981,0.735998023,0.729732718,0.73378025,0.729291233,0.477425997,0.368953199,0.465267342,0.358924237,35.67766953,35.7961998,35.82162476,18.10547256,13.31626129,38.34539413,kunyit
511.5004204,638.9692212,551.4096441,656.6326722,5.621384234,6.959792587,6.054588124,7.111117068,0.888602114,0.872578222,0.88216801,0.871316177,0.735208627,0.727781686,0.731593275,0.727323542,0.504626569,0.382313393,0.465975635,0.365238272,35.8968544,35.96632385,35.96706772,18.93412018,12.47663116,38.37517929,kunyit
280.0616706,353.7651472,314.9320649,363.4279855,2.965657871,3.748633775,3.385648545,3.862113733,0.944062181,0.934049196,0.937626831,0.932997007,0.851321951,0.846639503,0.847725327,0.846310247,0.490015826,0.357025873,0.427399568,0.339463501,19.64900589,19.66259384,19.66340256,10.58818054,7.457260132,21.17484665,kunyit
229.3662243,264.1315788,223.3510503,265.8555536,2.405959516,2.717805155,2.294008378,2.782694613,0.955341068,0.952200937,0.9576309,0.951188445,0.891458075,0.890269511,0.892826153,0.890041271,0.448705489,0.366357487,0.463163295,0.362221731,13.94881821,13.9356308,13.92167282,8.144775391,5.115844727,15.30746078,kunyit
189.0263347,245.9605087,223.2258745,249.1012749,2.072338246,2.688278614,2.451282718,2.738446927,0.957928673,0.9500204,0.95269479,0.949642285,0.895909319,0.892467198,0.893368828,0.892281532,0.551390461,0.417382756,0.470225898,0.409943088,13.54753113,13.56164169,13.54823685,7.383888245,3.712398529,14.38248825,kunyit
150.2897505,162.8336365,130.8381314,170.0277419,1.600262965,1.73552491,1.368334149,1.804833774,0.970871124,0.969155773,0.974834042,0.968722323,0.930663837,0.929837537,0.932441705,0.92976872,0.401937709,0.353269584,0.479343386,0.324696576,8.734985352,8.715908051,8.7068367,4.414657593,2.902324677,9.373046875,kunyit
130.7312026,140.5188093,112.9972098,155.2748343,1.743112463,1.886895347,1.498203584,2.059681144,0.953677249,0.951523912,0.958107125,0.949884852,0.925944652,0.925468823,0.927589564,0.925369359,0.669786203,0.645733481,0.714580475,0.608531589,9.391292572,9.38066864,9.362880707,4.072071075,3.571796417,10.38621521,kunyit
136.3246621,151.6508745,121.7154782,164.2491948,1.68115521,1.873261821,1.483694655,2.00781247,0.961438506,0.959158517,0.965670067,0.958145244,0.930191932,0.929494681,0.931864456,0.929301762,0.584460354,0.538625377,0.628991513,0.500296912,8.82466507,8.806507111,8.792476654,4.101779938,3.09552002,9.605918884,kunyit
126.6151618,135.6736838,107.3716518,151.8272372,1.685153192,1.813044527,1.428074547,1.994079373,0.955759173,0.954025707,0.960171359,0.952505681,0.927991886,0.927521881,0.929357381,0.927411872,0.671968602,0.649164492,0.721824207,0.607393384,9.148067474,9.127670288,9.122379303,4.09954071,3.117282867,9.961929321,kunyit
149.9885794,166.4096721,138.4615414,167.2022855,1.572384112,1.730347234,1.424267674,1.743498225,0.972180279,0.970553553,0.974728777,0.970480034,0.928580171,0.927918369,0.929931503,0.927886925,0.386347266,0.320475874,0.433508179,0.317239283,9.037391663,9.01966095,9.003143311,4.879508972,3.123821259,9.744106293,kunyit
142.6712023,161.5684683,113.9142383,160.5884935,1.682859895,1.90570655,1.342320511,1.871814216,0.964490724,0.961865634,0.969512145,0.962606508,0.93012461,0.929420972,0.93200189,0.929564148,0.561869771,0.504787537,0.65017978,0.50779119,8.804615021,8.784317017,8.778747559,4.0730896,2.803417206,9.468341827,kunyit
130.0660623,141.2693196,108.9157978,144.0154641,1.475828645,1.599901961,1.223695878,1.634399378,0.97101181,0.969551734,0.975256295,0.969243282,0.938755038,0.938227717,0.940919267,0.93817879,0.466834539,0.422025331,0.553533485,0.41079004,7.652873993,7.630870819,7.620861053,4.014652252,2.355773926,8.221313477,kunyit
126.6927975,145.4182927,116.3405929,148.2909609,1.45430987,1.657377231,1.298717282,1.674817422,0.97067526,0.96841562,0.974112985,0.968369979,0.937450376,0.936772187,0.93917494,0.936697327,0.510518031,0.439252292,0.550514129,0.428174991,7.875919342,7.855659485,7.844177246,3.988307953,2.706798553,8.551734924,kunyit
203.7053189,235.4285102,198.7098214,245.3433695,2.482012904,2.862075436,2.384142613,2.930380935,0.945492634,0.941126758,0.947923323,0.940628035,0.894603144,0.893214652,0.895979876,0.893071682,0.576137837,0.511055399,0.586532275,0.490463938,13.42982864,13.42221832,13.4103241,7.111442566,4.346530914,14.43566513,kunyit
229.3433678,255.2962879,203.7723061,259.4726353,2.66994863,2.982479387,2.377415607,3.008069056,0.94632586,0.942616423,0.950757653,0.942709148,0.890318517,0.889073378,0.892264694,0.889063382,0.506829153,0.452061586,0.561816146,0.443097957,13.96314621,13.92118454,13.91030121,7.451465607,4.53163147,15.03097534,kunyit
200.667296,224.4357367,167.6371315,226.6579019,2.326886619,2.583760019,1.928517918,2.610582833,0.9527136,0.949956733,0.959135722,0.949627771,0.90185753,0.900804603,0.904487964,0.900702259,0.500275887,0.442149286,0.582531292,0.436625939,12.42239761,12.39027405,12.37779617,7.251373291,4.765632629,13.7004509,kunyit
207.436705,234.7679122,185.4441964,241.9139786,2.585539995,2.94006227,2.316734956,2.994427871,0.940690351,0.936418528,0.94487065,0.935886885,0.893707032,0.892481839,0.895429906,0.89245204,0.595245429,0.542777382,0.638157643,0.528860049,13.53852463,13.51367188,13.50258255,7.262413025,4.352558136,14.61669922,kunyit
182.0809534,213.9978401,168.8010106,213.2526223,2.176469239,2.534173812,1.996063173,2.51599833,0.953243555,0.949371875,0.956734747,0.94955169,0.909297752,0.90814203,0.911141393,0.908103952,0.565549741,0.490365772,0.597236057,0.492140502,11.39910889,11.39587021,11.3825798,5.86737442,3.521595001,12.19083786,kunyit
189.5258225,211.9167895,167.0501238,225.7354636,2.355254709,2.620455651,2.058968322,2.769015131,0.946735723,0.943859628,0.951666946,0.942667604,0.905297753,0.904411076,0.907365979,0.90432761,0.581480547,0.532920419,0.631112397,0.502463084,11.96117401,11.95552444,11.93724442,5.64302063,4.035293579,12.99562454,kunyit
187.6020212,213.4344538,170.5585479,215.2887052,2.311490949,2.624308271,2.082711595,2.647071664,0.947771432,0.944166226,0.951774656,0.943792758,0.906079002,0.904888427,0.907912301,0.904818418,0.586516212,0.530470051,0.624080839,0.526390922,11.85204697,11.84333038,11.82619858,6.155387878,4.328258514,12.93668747,kunyit
254.2691796,285.1710969,234.0588537,285.7683526,2.641236546,2.949023633,2.389952299,2.956070174,0.952688922,0.949425126,0.957274049,0.949274869,0.880316374,0.87890711,0.882794527,0.878860665,0.379973339,0.305950109,0.429255525,0.304496508,15.33000565,15.33485794,15.32445526,8.554725647,5.011177063,16.4446907,kunyit
256.8531678,288.640883,234.144967,286.6341122,2.676981409,2.991900307,2.409032534,2.971595544,0.952729682,0.949407485,0.957185232,0.949624089,0.878592108,0.877193532,0.880841267,0.877170666,0.369383816,0.292695123,0.425136132,0.297612648,15.53547668,15.53859711,15.54574966,8.287067413,5.272777557,16.69334793,kunyit
249.7092328,281.7268699,229.4283345,282.1429988,2.608832253,2.917942257,2.350285898,2.928159742,0.952498249,0.949111572,0.957372603,0.949169094,0.879831063,0.878256479,0.88217117,0.878197304,0.396890775,0.32086123,0.445874134,0.319858098,15.37807846,15.40553284,15.38224411,8.498577118,5.206954956,16.49076462,kunyit
309.3071413,354.8359037,299.6191597,348.1594893,3.402450771,3.893084049,3.302348337,3.820834019,0.93696593,0.931654248,0.939014597,0.93233489,0.850564694,0.848144295,0.851460229,0.848268538,0.416293219,0.331641948,0.434575825,0.344217437,19.30290985,19.30805206,19.29425812,10.07813644,6.437637329,20.63684082,kunyit
312.1985002,358.0385185,304.7534399,361.7451603,3.418572652,3.906503115,3.321810788,3.93566967,0.937208156,0.931799527,0.939284496,0.93154901,0.848467539,0.84613773,0.8495706,0.846004741,0.412260047,0.327239263,0.426275999,0.320274417,19.61231995,19.60886002,19.60456085,9.858097076,6.522163391,21.00365067,kunyit
267.696956,296.7221403,255.4108595,319.032732,3.201022811,3.549955768,3.021297089,3.756649216,0.932662735,0.928710166,0.936220427,0.927000173,0.866279609,0.864896663,0.868005268,0.864357189,0.521862846,0.471016706,0.543807209,0.431242356,17.11896133,17.11178207,17.09608841,8.208366394,5.234615326,18.25462723,kunyit
259.7653039,291.352622,241.781831,289.3309462,2.819135274,3.148593947,2.602907901,3.134684686,0.947155153,0.943444724,0.950781514,0.943515368,0.874114691,0.872594317,0.876076897,0.872600556,0.417898036,0.34835762,0.458196778,0.352879322,16.1074791,16.1337204,16.12108612,8.893650055,5.117168427,17.18386841,kunyit
444.9893897,508.5624595,382.7325021,493.231881,5.02032626,5.689010076,4.332688662,5.532722378,0.901427741,0.894440041,0.910755191,0.895896529,0.789670185,0.787284611,0.793981627,0.787607488,0.46025685,0.383243458,0.534981158,0.40183554,27.43614197,27.4362793,27.41977692,14.35292435,8.954734802,29.36391449,kunyit
419.6343261,475.2789243,378.8152367,470.2812106,4.462611607,5.030656286,3.986882339,4.965276634,0.918458523,0.91222257,0.925856896,0.913226373,0.801909905,0.799776111,0.805970556,0.7999944,0.406848504,0.328277397,0.463604005,0.33534078,25.95314789,25.97593689,25.95452118,14.95515823,9.547100067,28.10507202,kunyit
445.4550208,495.3073364,401.8799038,499.8178507,4.7961335,5.309825713,4.29922563,5.339191409,0.912129497,0.906293062,0.919183195,0.906416392,0.790605955,0.788293248,0.794211046,0.788283109,0.38593067,0.317482829,0.445183567,0.311267489,27.46071625,27.46395874,27.46672058,15.11987305,8.752437592,29.21842194,kunyit
447.1608977,503.6048958,384.0546111,497.4180169,4.94276694,5.529758235,4.249464897,5.485441615,0.905017435,0.898707095,0.914618563,0.898757307,0.789294424,0.787202692,0.793993385,0.78732288,0.439977904,0.368897852,0.517817111,0.376651058,27.5017662,27.48204041,27.46612549,15.48765564,9.217399597,29.45946121,kunyit
214.1919719,253.2985781,197.8314809,248.9175287,2.650669643,3.102025498,2.432859895,3.060772592,0.939881993,0.934733182,0.943397292,0.935103499,0.890024685,0.888613817,0.891767936,0.888621456,0.598722505,0.526350336,0.629373032,0.534542575,13.9578476,13.94024658,13.93645859,6.901763916,4.147361755,14.86960602,kunyit
214.9415897,240.8177971,187.739833,247.388567,2.767536081,3.086385239,2.397436093,3.168745524,0.932909445,0.929205128,0.938778961,0.928688279,0.887138089,0.886080887,0.889348001,0.886025653,0.625284247,0.580957002,0.672706092,0.569523316,14.27585602,14.29561996,14.2813797,6.38640213,5.070209503,15.50298691,kunyit
425.949127,480.7228373,400.1886237,477.5674113,4.536050636,5.095231713,4.238403559,5.072391726,0.917671166,0.911075382,0.921975613,0.9110465,0.798794601,0.795634744,0.800889067,0.795514472,0.389218282,0.310686154,0.425085219,0.315210755,26.39620209,26.39561844,26.42111588,14.27691269,9.746929169,28.65351486,kunyit
422.8782794,475.1764048,390.0254327,487.079063,4.637383806,5.219396372,4.280936583,5.304965897,0.911851524,0.904753107,0.916650541,0.904353104,0.794489322,0.791379507,0.796384447,0.79110927,0.434591544,0.364982792,0.477802054,0.349076293,26.91587448,26.95109558,26.94838715,14.33399963,9.101463318,28.96206665,kunyit
460.1282412,520.5561215,394.5344797,515.3835693,5.253493456,5.920714918,4.550991469,5.899383811,0.89493985,0.887327429,0.904217908,0.887056758,0.781979363,0.778963581,0.78554252,0.77894775,0.476264076,0.407724797,0.550280377,0.413609992,28.48527145,28.43791962,28.43936539,15.21350479,10.0253067,30.84467697,kunyit
437.8184932,482.1349528,404.4524255,511.1184432,4.971991194,5.51814293,4.609325312,5.751437073,0.900618129,0.893347658,0.905822302,0.892072613,0.786447931,0.783280671,0.788482743,0.782890265,0.467727602,0.414642962,0.508046714,0.379454287,27.86138916,27.88512421,27.89796829,14.57335663,9.79901886,30.08502579,kunyit
420.9217833,476.9653724,370.1989703,460.4630535,4.533627385,5.079350186,3.945583874,4.927474236,0.916798143,0.911292819,0.925199471,0.912392098,0.801451783,0.79979014,0.806202884,0.800079455,0.40299169,0.322894655,0.473472341,0.34632153,25.99172592,26.07589722,26.04662323,13.88146591,9.163684845,27.93761826,kunyit
414.4383715,470.8831614,383.0459806,485.2913094,4.637605492,5.192941204,4.216846563,5.340328813,0.906981638,0.901382644,0.914708463,0.90017271,0.797440555,0.795881274,0.801888582,0.795557877,0.492644032,0.423451874,0.530126242,0.405810574,26.41388321,26.41450119,26.39910889,15.68774033,10.1138382,28.89914703,kunyit
398.6626254,451.158865,361.6206045,449.7140713,4.217458109,4.726820133,3.761711106,4.706178362,0.923613899,0.918653672,0.930498679,0.918581828,0.812145547,0.810525726,0.815873153,0.81044935,0.400723935,0.32158144,0.455195282,0.323754011,24.64069366,24.66868591,24.65000153,13.2166748,9.259780884,26.79413986,kunyit
399.7297655,448.5643361,369.5687913,478.0886026,4.482548006,4.978841227,4.083231409,5.261851785,0.910442521,0.905036019,0.917602945,0.902913589,0.805379577,0.803562729,0.808971373,0.803060607,0.492887775,0.431058265,0.530378769,0.393610822,25.40497208,25.40575409,25.38519669,15.38398361,9.992469788,27.70941925,kunyit
330.6297165,374.5187097,290.0041662,367.0633538,3.655332681,4.133731106,3.202452299,4.040831645,0.929791943,0.924691796,0.937024868,0.925801449,0.841013596,0.839231585,0.844709981,0.839466104,0.442997954,0.370248546,0.51143861,0.382784692,20.36532211,20.41182327,20.40689468,11.05944443,6.940910339,21.9913063,kunyit
313.5407519,360.4687022,274.480614,358.9284125,3.865620413,4.396934754,3.387666646,4.396421582,0.913785825,0.908448135,0.921102163,0.908230488,0.841333462,0.839923183,0.844944702,0.839890912,0.571368398,0.507103371,0.623985465,0.509209527,20.25369263,20.29193115,20.28447342,11.03583527,6.438171387,21.60595322,kunyit
327.8723627,376.1847228,303.5460991,367.0197839,3.586579623,4.082938561,3.28496132,3.986263073,0.932437117,0.927449884,0.938074784,0.928387611,0.838084156,0.836135161,0.841464241,0.836432296,0.427278429,0.343792315,0.469498655,0.359779416,20.81090927,20.8542366,20.843647,10.65734863,6.515319824,22.17765427,kunyit
298.3353489,329.6160937,261.1492096,348.7890978,3.884929978,4.321965679,3.427447713,4.510284504,0.901437174,0.896194129,0.908000594,0.894620145,0.83874043,0.837376322,0.841064521,0.837248827,0.638832865,0.601359002,0.683588527,0.57817098,20.66581345,20.67337036,20.69016647,10.51182556,7.399852753,22.51794434,kunyit
231.5228412,269.6370418,217.0433586,261.8324685,2.588620658,2.974031196,2.380458048,2.901007579,0.950577874,0.946849046,0.954586312,0.947208924,0.887787756,0.886552478,0.890065557,0.886489447,0.449284191,0.359845312,0.483726062,0.378374421,14.22590637,14.2515564,14.231987,7.176010132,5.111186981,15.42466736,kunyit
223.4894203,253.9412303,190.7422716,251.3005465,2.896136558,3.275546586,2.460394753,3.2392186,0.930317308,0.926010761,0.937333015,0.926448235,0.884560107,0.883471244,0.887294329,0.883636126,0.609719632,0.557368558,0.666906094,0.561971393,14.58856583,14.56644821,14.54660797,7.251808167,5.93983078,16.16133881,kunyit
221.5057638,247.3282578,193.0388637,254.1601097,2.806621514,3.137932223,2.42549841,3.200960474,0.93364316,0.929452594,0.939928582,0.928924237,0.885386417,0.884269422,0.887957141,0.884116238,0.602958801,0.557502106,0.653984706,0.545279159,14.56349182,14.55592346,14.53358841,6.873615265,5.147544861,15.94791412,kunyit
223.1670897,245.561437,189.0787977,256.8713355,2.88037396,3.176489061,2.439632767,3.292511901,0.930754105,0.927227206,0.938029394,0.926145264,0.885398186,0.884349132,0.888191998,0.884199164,0.602815989,0.563774623,0.66348499,0.543683257,14.44359589,14.4544487,14.4367981,7.02571106,5.76128006,15.9392395,kunyit
233.1121728,268.8169623,218.2270823,267.481926,2.459477434,2.804332091,2.26302593,2.792115533,0.954731679,0.951352437,0.9584949,0.951459355,0.888973015,0.887553484,0.89082508,0.887652933,0.429563824,0.343449851,0.465988323,0.346710502,14.19139099,14.21918106,14.21147537,8.460533142,5.232143402,15.4631691,kunyit
230.0455525,252.284328,188.8598719,263.2770708,2.625733855,2.877102952,2.17804397,2.974751169,0.947734054,0.944922267,0.953839698,0.944108299,0.890239123,0.889165731,0.892625977,0.888850821,0.48155806,0.432520322,0.57437613,0.407793625,13.99429321,13.9915123,13.9805336,7.10534668,4.48922348,15.04430389,kunyit
219.5044796,237.8774897,194.2602434,263.1864614,2.547318371,2.766663731,2.242149278,2.998441336,0.946046122,0.943197213,0.951173201,0.941559089,0.889827512,0.88882975,0.89212843,0.888496126,0.549946775,0.513200556,0.601705399,0.461407537,14.07289886,14.08555603,14.08133316,6.891471863,4.547451019,15.10641098,kunyit
217.7908207,245.3927107,188.0605278,240.6223475,2.365199976,2.651092788,2.030493212,2.596734847,0.954943118,0.951751971,0.959783549,0.952182688,0.897746863,0.896559077,0.899932964,0.896772659,0.457792766,0.390242363,0.531808649,0.402095875,13.0304451,13.0498085,13.03036118,6.909076691,4.515937805,14.04718781,kunyit
